district_no,year,yield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,state_name,latitude,longitude,avg_elevation,avg_soil_pawc
01051,2021,89.82,260.00665,17.1915,0.0,14700180.0,5.02219,14.73489,19.75708,12.0,Schleswig-Holstein,54.13288386150528,9.10891129597937,4.312761096339693,60.66861105434826
01053,1979,38.4,201.57903,14.70503,0.0,12698767.0,6.79802,11.49815,18.29617,19.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1980,39.4,277.99652,15.54098,0.0,12659386.0,6.57543,12.38627,18.9617,22.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1981,41.8,229.0375,15.79367,0.0,12991633.0,7.16556,12.30506,19.47062,9.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1982,44.56,125.33899,17.21634,1.0,14887430.0,8.70646,12.94809,21.65454,13.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1983,33.16,84.56599,17.44503,2.0,15191697.0,8.9892,12.94676,21.93596,11.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1984,44.34,188.64047,15.26126,0.0,12472202.0,6.47565,12.18692,18.66256,27.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1985,44.63,245.18707,15.41748,0.0,13264060.0,7.21308,11.86771,19.0808,17.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1986,43.32,190.78902,14.74904,0.0,12871666.0,7.39705,11.21342,18.61047,17.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1987,35.68,272.3145,14.9773,0.0,12687760.0,6.53826,11.83272,18.37098,25.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1989,47.06,228.98003,16.26912,1.0,13586536.0,7.93423,12.38966,20.32389,6.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1990,49.21,214.35602,15.49169,1.0,14253896.0,7.61536,11.7767,19.39207,8.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1991,46.13,173.0395,16.6972,0.0,14641077.0,8.36289,12.54128,20.90417,7.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1992,45.42,196.73798,16.59605,2.0,14150795.0,8.61833,12.37211,20.99044,5.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1993,53.86,315.84247,14.21942,0.0,11986838.0,6.61496,11.04197,17.65694,21.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1994,47.28,226.647,17.43853,10.0,15165619.0,8.42211,13.20163,21.62374,6.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1995,45.81,143.60551,17.4867,3.0,15696824.0,9.1941,12.87115,22.06524,21.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1996,46.94,211.32602,15.21429,0.0,13797791.0,7.97523,11.32327,19.29849,39.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1997,51.49,203.97346,17.42818,3.0,14295601.0,8.70181,13.16096,21.86277,19.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1998,50.57,242.56245,15.18041,0.0,12557404.0,6.75019,11.98337,18.73356,17.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,1999,47.71,162.74005,18.03907,1.0,15240776.0,9.14996,13.57039,22.72035,8.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2000,56.42,238.00893,15.33443,0.0,12286010.0,7.08583,11.93058,19.01641,9.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2001,55.13,324.63794,16.51844,2.0,13213284.0,7.31143,12.97452,20.28596,20.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2002,52.23,288.26743,17.49213,2.0,14023539.0,8.16546,13.52402,21.68947,15.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2003,56.39,156.11295,17.91583,7.0,15520865.0,9.93995,12.92614,22.86609,29.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2004,59.03,271.28458,16.47902,0.0,14587691.0,8.09911,12.53758,20.63669,15.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2005,62.04,247.00397,16.56453,0.0,13811658.0,8.07284,12.66893,20.74178,21.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2006,61.86,198.88806,18.72073,5.0,16282694.0,9.10428,14.15388,23.25816,25.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2007,60.56,278.06143,16.14911,1.0,13382019.0,7.0058,12.69848,19.70428,2.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2008,62.23,229.37354,16.47234,2.0,13876717.0,7.69173,12.66704,20.35876,15.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2009,65.64,158.45451,17.45674,1.0,14965870.0,8.95943,12.98563,21.94506,7.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2010,61.96,317.39053,17.18935,8.0,14179044.0,7.81789,13.23632,21.0542,12.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2011,67.15,350.054,16.3812,0.0,12537291.0,6.92276,13.02146,19.94421,17.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2012,63.29,223.43745,16.331,1.0,14274247.0,7.89453,12.4722,20.36673,7.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2013,64.06,157.40051,16.96933,1.0,14962948.0,8.86378,12.43033,21.29411,37.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2014,80.19,193.22597,17.58544,0.0,15351100.0,7.99454,13.60713,21.60167,7.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2015,73.27,240.56055,16.78124,2.0,14589805.0,8.38035,12.60028,20.98063,12.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2016,75.95,164.531,17.58622,2.0,14826954.0,8.38763,13.39857,21.7862,16.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2017,79.43,304.5195,16.03363,0.0,13369742.0,7.6414,12.21904,19.86044,3.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2018,64.67,96.24152,18.33614,10.0,16344224.0,10.12626,13.12738,23.25364,22.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2019,88.08,204.93053,17.16362,3.0,14385297.0,8.38419,12.98549,21.36968,5.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2020,75.49,172.524,17.1467,4.0,14760952.0,9.31816,12.42548,21.74364,15.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01053,2021,81.98,207.43852,17.18201,0.0,13616350.0,7.31233,13.6555,20.96783,19.0,Schleswig-Holstein,53.58858731963378,10.60156834335143,40.00613405135157,48.82537288832111
01054,1979,35.5,231.22285,14.61426,0.0,13944637.0,3.47093,12.9213,16.39224,9.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1980,39.2,321.15033,15.60189,0.0,14085519.0,3.51913,13.85691,17.37604,14.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1981,41.0,199.97742,15.63644,0.0,14499293.0,3.77192,13.72369,17.49561,6.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1982,48.86,279.736,16.62425,0.0,15658383.0,4.33476,14.4078,18.74256,4.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1983,34.81,170.22713,16.47312,0.0,15738008.0,4.46601,14.2068,18.67281,1.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1984,42.92,254.62663,15.18524,0.0,14099044.0,3.39367,13.56294,16.95661,20.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1985,46.31,350.41455,15.29007,0.0,14417519.0,3.44308,13.57219,17.01527,13.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1986,47.35,222.2622,14.42974,0.0,14406383.0,3.60791,12.62591,16.23381,13.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1987,31.02,299.0298,14.83788,0.0,14212828.0,3.40141,13.16753,16.56894,18.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1989,48.02,193.02727,16.03029,0.0,14420306.0,4.08607,13.99178,18.07785,2.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1990,49.08,359.5314,15.49216,0.0,15015271.0,3.8281,13.54796,17.37606,0.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1991,44.97,199.45932,16.70241,0.0,15987200.0,4.25958,14.52331,18.78288,1.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1992,45.07,259.88867,16.23535,0.0,15053771.0,4.12239,14.20857,18.33096,1.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1993,50.71,324.28867,14.32738,0.0,13377494.0,3.46636,12.56105,16.02741,13.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1994,46.28,284.109,17.09779,0.0,15959268.0,4.63935,14.66054,19.29989,5.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1995,46.86,191.43369,16.9017,0.0,17041286.0,4.8509,14.45138,19.30228,4.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1996,47.51,204.04353,15.46134,0.0,15420796.0,4.58827,13.10992,17.69819,34.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1997,54.66,217.93713,17.57964,0.0,15539642.0,4.56997,15.22318,19.79316,4.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1998,46.27,323.842,15.1398,0.0,13924604.0,3.3839,13.45113,16.83503,4.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,1999,53.23,257.61862,17.49642,0.0,15777759.0,4.60801,15.17069,19.7787,2.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2000,57.17,181.26964,15.32541,0.0,14412498.0,3.58379,13.53162,17.11541,0.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2001,53.93,397.51733,16.38412,0.0,14392871.0,3.97884,14.33802,18.31687,17.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2002,58.37,296.6369,17.58919,0.0,14897624.0,4.48048,15.26003,19.74052,3.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2003,59.54,171.28815,17.39752,0.0,16517537.0,4.73502,14.95503,19.69005,9.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2004,57.48,361.3286,16.44578,0.0,15191021.0,4.13012,14.35841,18.48853,9.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2005,59.55,260.43542,16.40252,0.0,14539471.0,4.13072,14.33725,18.46797,15.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2006,59.39,227.10452,18.33248,0.0,16929966.0,4.81003,15.85904,20.66907,23.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2007,59.42,316.25632,16.09598,0.0,14451121.0,3.48036,14.33782,17.81819,0.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2008,59.74,415.81168,16.39875,0.0,14782067.0,4.03593,14.35949,18.39542,5.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2009,68.32,291.8553,16.9708,0.0,15658284.0,4.27185,14.77384,19.0457,1.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2010,65.05,365.6024,16.67076,0.0,15156454.0,4.35131,14.36588,18.7172,7.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2011,71.02,442.50473,16.10147,0.0,13475615.0,3.5,14.36397,17.86396,10.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2012,67.0,350.34583,16.14588,0.0,15057441.0,3.76903,14.23237,18.0014,1.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2013,77.81,224.35509,16.53357,0.0,16133503.0,4.50266,14.1961,18.69876,34.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2014,93.56,306.9361,17.45436,0.0,16023905.0,4.56633,15.10241,19.66873,0.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2015,70.16,350.6924,16.38523,0.0,15410589.0,4.31726,14.19485,18.51211,1.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2018,70.93,197.91306,17.62489,0.0,16564499.0,4.8341,15.03196,19.86606,15.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2019,99.18,317.44687,16.88656,0.0,15202977.0,3.97836,14.88233,18.86069,0.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2020,88.57,242.48087,16.89322,0.0,15476982.0,4.63669,14.46923,19.10592,3.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01054,2021,93.31,273.63544,17.07088,0.0,15009308.0,3.90448,15.08566,18.99015,10.0,Schleswig-Holstein,54.60900681856426,8.888943832957597,3.878989444346276,57.13157050524072
01055,1979,39.9,207.34805,14.59402,0.0,13558566.0,4.9236,12.22871,17.15231,16.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1980,40.6,286.70047,15.36312,0.0,13650424.0,4.64471,13.08098,17.72569,18.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1981,44.1,227.09763,15.70326,0.0,14031761.0,5.00018,13.22917,18.22936,5.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1982,46.66,124.6572,17.00083,0.0,15717049.0,5.77409,14.13261,19.9067,3.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1983,31.91,113.4772,16.96854,0.0,15558472.0,5.91875,14.00881,19.92756,4.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1984,46.16,167.58638,15.21891,0.0,13918686.0,4.68419,12.95676,17.64095,18.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1985,45.23,231.6668,15.29111,0.0,14063651.0,5.25662,12.69354,17.95016,17.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1986,45.75,201.4588,14.65603,0.0,13733033.0,5.21247,12.13015,17.34261,13.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1987,31.17,258.60962,14.7614,0.0,13584800.0,4.6713,12.48551,17.15681,24.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1989,46.78,239.01637,16.24918,0.0,14202545.0,5.55642,13.48271,19.03913,1.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1990,50.68,250.52362,15.60568,0.0,14838445.0,5.24426,13.01716,18.26142,1.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1991,47.65,176.86961,16.74715,0.0,15317035.0,5.56153,13.99891,19.56044,1.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1992,46.31,198.97643,16.68446,0.0,14747449.0,5.77302,13.80987,19.58289,2.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1993,50.02,316.62204,14.27758,0.0,12707741.0,4.63966,12.00517,16.64484,15.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1994,46.87,248.30884,17.39403,1.0,15833638.0,5.48286,14.61575,20.09861,5.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1995,46.54,163.4548,17.29052,0.0,16259058.0,5.80972,14.37278,20.1825,5.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1996,45.02,192.06277,15.40927,0.0,14937184.0,5.33722,12.7512,18.08843,34.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1997,51.79,175.35202,17.94874,0.0,15438239.0,5.6783,15.12013,20.79843,3.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1998,47.89,236.70122,15.18532,0.0,13467079.0,4.78224,12.90061,17.68285,7.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,1999,53.71,174.3928,17.82416,0.0,15938062.0,5.95437,14.91033,20.86471,1.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,2000,55.08,208.2248,15.28106,0.0,13379328.0,4.89637,12.90021,17.79657,0.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,2001,51.43,331.6893,16.51494,0.0,14089898.0,4.94065,14.09845,19.0391,15.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,2002,56.28,280.9276,17.75191,0.0,14950954.0,5.19466,15.15758,20.35224,3.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,2003,50.23,156.12158,17.78738,0.0,16101857.0,6.08971,14.73111,20.82082,14.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,2004,58.79,275.4192,16.37846,0.0,15160615.0,5.25156,13.79239,19.04395,9.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
01055,2005,58.44,208.29396,16.66403,0.0,14742716.0,5.50025,13.97343,19.47368,15.0,Schleswig-Holstein,54.188263031347944,10.817801367301657,28.392093552669028,47.66884657965272
