year,district_no,kreisYield,Super_Ensemble_pred,Predicted_Best_Model,Prob_Hybrid_XGB,Prob_Native_Ensemble,Prob_Robust_Linear,Prob_Statistical_Trend,Prob_V31_Solar_Gated
2017,5334,987.6,880.3925093905282,V31_Solar_Gated,0.051875584,0.05419634,0.1306921,0.040645003,0.722591
2018,5334,722.3,733.1007316038742,V31_Solar_Gated,0.08234113,0.041238464,0.08124081,0.02853454,0.7666451
2019,5334,856.3,843.4008572635116,Robust_Linear,0.23716308,0.19365248,0.38889772,0.16759296,0.012693795
2020,5334,922.9,857.3041805557389,Statistical_Trend,0.19040614,0.31065124,0.09708954,0.38931772,0.012535328
2021,5334,862.7,866.3238156560702,Robust_Linear,0.32477456,0.16879778,0.3661085,0.12835523,0.011964005
2022,5334,901.2,881.7778942627366,Hybrid_XGB,0.2791564,0.26197183,0.26842785,0.17998792,0.01045603
2023,5334,955.4,888.447188845799,Native_Ensemble,0.23704472,0.30611756,0.28323656,0.16266969,0.010931466
2024,5334,876.8,915.5083885803153,Native_Ensemble,0.21872272,0.32759905,0.20291622,0.2392519,0.011510108
2000,5358,611.2,578.45973271404,Statistical_Trend,0.09317202,0.012004972,0.15213291,0.66956,0.0731301
2001,5358,558.5,590.6696673143624,Statistical_Trend,0.3176781,0.025621453,0.26705977,0.37819093,0.011449715
2002,5358,601.5,591.1671105298946,Statistical_Trend,0.21109916,0.018400118,0.2974234,0.46548373,0.0075936075
2003,5358,575.9,588.5655186376192,Statistical_Trend,0.26552933,0.022825753,0.17111275,0.52302873,0.017503394
2004,5358,680.8,610.3768150532342,V31_Solar_Gated,0.12156771,0.014649624,0.10435984,0.24062721,0.5187956
2005,5358,631.4,628.8052853437914,Native_Ensemble,0.166998,0.3171102,0.21880868,0.28645176,0.010631246
2006,5358,610.5,637.9023461890703,Statistical_Trend,0.2162196,0.09557207,0.24681386,0.43210125,0.0092932535
2007,5358,684.9,641.1134320936054,Robust_Linear,0.26632357,0.14078909,0.4987537,0.08624444,0.007889171
2008,5358,689.0,659.316128217149,Native_Ensemble,0.11756142,0.56630635,0.057228725,0.24859422,0.010309276
2009,5358,716.9,678.1451435185675,Native_Ensemble,0.16589881,0.5132197,0.21991281,0.09316129,0.0078073586
2010,5358,685.1,716.5363769392983,V31_Solar_Gated,0.068950765,0.0822994,0.22160515,0.19784497,0.4292997
2011,5358,792.8,751.1527806045763,V31_Solar_Gated,0.050269652,0.05657938,0.10433345,0.03382504,0.7549925
2012,5358,775.6,737.9839568403224,Robust_Linear,0.24076432,0.07274646,0.5257556,0.15137132,0.009362359
2013,5358,748.2,767.5239989306936,Robust_Linear,0.064342596,0.049241893,0.51508987,0.067039914,0.3042857
2014,5358,903.9,844.2616437211452,V31_Solar_Gated,0.032456443,0.03996791,0.11978939,0.033718906,0.77406734
2015,5358,814.1,805.0594990773969,Robust_Linear,0.20596023,0.19874519,0.51401645,0.07262664,0.00865147
2016,5358,750.8,821.1458408813911,Robust_Linear,0.29393142,0.19149446,0.3174443,0.18444727,0.012682571
2017,5358,905.9,869.8946102130907,V31_Solar_Gated,0.045966633,0.051128354,0.1318466,0.04537454,0.72568387
2018,5358,572.5,698.5909624387702,V31_Solar_Gated,0.16245079,0.04131575,0.092170425,0.035080675,0.6689824
2019,5358,767.3,810.1105757489921,Robust_Linear,0.31453073,0.1935043,0.34256616,0.13686317,0.012535708
2020,5358,722.1,751.6832246893637,Native_Ensemble,0.27477956,0.37502736,0.08242503,0.2573801,0.010387931
2021,5358,848.8,788.3628566796016,Robust_Linear,0.2122277,0.061913423,0.6410698,0.07673728,0.008051782
2022,5358,801.7,805.2036612567907,Robust_Linear,0.18758567,0.17917751,0.5588325,0.06629788,0.008106459
2023,5358,909.5,799.178577438963,Robust_Linear,0.23490986,0.100011736,0.5700789,0.08655851,0.008441043
2024,5358,852.1,828.0319528106405,Robust_Linear,0.23742558,0.11135909,0.48462436,0.15415311,0.012437917
2000,5362,653.3,599.341081367211,Robust_Linear,0.08138891,0.0101974625,0.7222391,0.13888846,0.04728617
2001,5362,571.2,617.7688464028708,Hybrid_XGB,0.4411523,0.028384052,0.17563865,0.34480304,0.010021991
2002,5362,593.6,618.3958704564152,Robust_Linear,0.29330364,0.021704242,0.4398744,0.23397535,0.011142346
2003,5362,607.9,606.4267471661822,Robust_Linear,0.27957535,0.019337928,0.519836,0.16515447,0.016096292
2004,5362,666.0,615.3395645871368,Robust_Linear,0.18968871,0.021294266,0.6185015,0.15125108,0.01926448
2005,5362,635.1,631.5278430067898,Native_Ensemble,0.1852072,0.51866853,0.124883346,0.16278307,0.008457892
2006,5362,597.0,640.9521112496832,Robust_Linear,0.349235,0.091513105,0.42132133,0.12851651,0.009414091
2007,5362,694.2,657.8660852647797,Robust_Linear,0.17160517,0.06542662,0.66062284,0.09410637,0.0082390355
2008,5362,707.1,652.3468335998072,Native_Ensemble,0.17374118,0.594518,0.05784063,0.16599512,0.007905086
2009,5362,694.9,680.8269542826328,Statistical_Trend,0.283164,0.113946415,0.23632768,0.35544974,0.011112219
2010,5362,711.1,681.3506918972652,Statistical_Trend,0.18667373,0.1326753,0.29688844,0.36414626,0.019616295
2011,5362,695.4,754.4846164015007,V31_Solar_Gated,0.088634156,0.08019857,0.075534545,0.047681097,0.7079516
2012,5362,742.8,723.6309543735285,Robust_Linear,0.343474,0.09008249,0.38802296,0.16897888,0.009441661
2013,5362,765.1,765.2910275105173,V31_Solar_Gated,0.10610908,0.05886656,0.3095601,0.079359315,0.44610494
2014,5362,897.9,826.1349775350907,V31_Solar_Gated,0.039998375,0.052936338,0.047604285,0.031136679,0.8283244
2015,5362,816.9,802.2724004665023,Robust_Linear,0.197144,0.18751349,0.5261632,0.08077049,0.008408774
2016,5362,737.9,819.7858941341696,Hybrid_XGB,0.31079763,0.24389967,0.28213304,0.15312539,0.01004423
2017,5362,891.5,849.6255605457651,V31_Solar_Gated,0.06332282,0.03549597,0.16093262,0.040777903,0.6994707
2018,5362,680.1,691.8617071882819,V31_Solar_Gated,0.15156727,0.0350142,0.07894411,0.028959947,0.7055145
2019,5362,775.3,813.1176058207119,Native_Ensemble,0.29925495,0.3459399,0.25662893,0.0897961,0.008380166
2020,5362,888.8,785.8854861158042,Statistical_Trend,0.19490056,0.2299108,0.064631335,0.5019655,0.008591804
2021,5362,938.6,817.7237328718811,Statistical_Trend,0.26445457,0.12156336,0.14442095,0.45979634,0.009764803
2022,5362,874.1,863.0379495843927,Hybrid_XGB,0.31593743,0.27511483,0.25744167,0.14115502,0.010351017
2023,5362,929.9,867.2738044128586,Statistical_Trend,0.229369,0.116531685,0.23921493,0.4055855,0.009298869
2024,5362,873.6,898.8016498845301,Native_Ensemble,0.24860187,0.34401694,0.21437089,0.1815286,0.011481632
2000,5366,646.4,505.81873954343024,Statistical_Trend,0.1364997,0.014335601,0.14620231,0.69478935,0.008173013
2001,5366,528.5,546.525152846203,Robust_Linear,0.1542323,0.020798843,0.6598397,0.15729094,0.007838257
2002,5366,508.8,565.6803767353452,Robust_Linear,0.28997573,0.026991306,0.38712832,0.28287545,0.013029276
2003,5366,488.2,559.9178993697935,Hybrid_XGB,0.33639872,0.019691179,0.11970172,0.23953186,0.28467652
2004,5366,581.9,519.403854975153,Statistical_Trend,0.21538933,0.027119491,0.30356455,0.43912268,0.014803954
2005,5366,565.8,546.0306447142389,Robust_Linear,0.20872495,0.06309438,0.3621445,0.35770977,0.008326471
2006,5366,615.9,561.3424796712885,Native_Ensemble,0.18200086,0.50789684,0.2379759,0.06622999,0.0058963997
2007,5366,669.0,596.600583547397,Native_Ensemble,0.25093797,0.4961365,0.1805107,0.066210315,0.006204524
2008,5366,623.7,633.8729952450461,Hybrid_XGB,0.37938204,0.16787826,0.08959574,0.35261336,0.010530632
2009,5366,707.8,629.8658118660527,Statistical_Trend,0.24227357,0.09799384,0.29965106,0.34877002,0.0113115255
2010,5366,576.4,669.9501348806776,Robust_Linear,0.1003025,0.122111365,0.39875117,0.07713883,0.3016961
2011,5366,689.1,696.5646825725235,V31_Solar_Gated,0.04750139,0.022338785,0.07384045,0.06848883,0.7878306
2012,5366,651.7,675.2729539842596,Native_Ensemble,0.29009464,0.42985463,0.21504605,0.058855794,0.006148851
2013,5366,737.2,685.2382049820334,Robust_Linear,0.120208375,0.09277407,0.4330306,0.08472656,0.2692604
2014,5366,853.6,769.6173541821677,V31_Solar_Gated,0.03526985,0.046662495,0.044095714,0.030901328,0.84307057
2015,5366,745.5,741.8757392356293,Robust_Linear,0.23240937,0.24349996,0.41233385,0.100950815,0.01080593
2016,5366,751.7,769.9025451441793,Hybrid_XGB,0.3448428,0.24879797,0.2605974,0.13458179,0.011179997
2017,5366,831.1,821.6863679098979,V31_Solar_Gated,0.044542972,0.024033813,0.15415193,0.05334085,0.7239304
2018,5366,506.6,663.9611050636468,V31_Solar_Gated,0.1361293,0.036098212,0.10404965,0.04366544,0.6800574
2019,5366,659.4,741.4925230214511,Native_Ensemble,0.21579164,0.38086078,0.3229004,0.073220514,0.007226641
2020,5366,646.2,675.434453819812,Statistical_Trend,0.35777777,0.14531025,0.08902506,0.39726067,0.010626264
2021,5366,795.0,710.8656106820952,Robust_Linear,0.1715138,0.077197514,0.67069626,0.07144595,0.00914645
2022,5366,592.5,740.0197049931071,Robust_Linear,0.24427342,0.14029121,0.5455862,0.061523236,0.008325879
2023,5366,746.0,712.9392230308358,Robust_Linear,0.15322147,0.15864463,0.62454516,0.05593219,0.007656597
2024,5366,767.9,729.9269770328428,Robust_Linear,0.23797579,0.09670459,0.54671043,0.10370415,0.014905101
2000,5370,622.3,585.4098072744814,Statistical_Trend,0.08542289,0.011660685,0.104788184,0.7454612,0.05266701
2001,5370,576.8,593.8959986635838,Hybrid_XGB,0.4306711,0.027926508,0.1848535,0.3465606,0.009988309
2002,5370,551.5,598.2232652694339,Robust_Linear,0.34770298,0.023124564,0.3612734,0.25741994,0.010479086
2003,5370,546.2,581.0871161897909,Robust_Linear,0.25451115,0.016923465,0.54729056,0.16265982,0.018614981
2004,5370,652.3,584.0448440533617,V31_Solar_Gated,0.115276925,0.013474731,0.39123702,0.08037298,0.39963832
2005,5370,703.9,602.126759928616,Statistical_Trend,0.18237142,0.06629351,0.12760867,0.61533797,0.008388467
2006,5370,627.3,647.4403778517109,Robust_Linear,0.24221778,0.08004837,0.43893102,0.22958773,0.009215145
2007,5370,708.0,656.6720324890958,Robust_Linear,0.2943214,0.14865819,0.4768042,0.07196596,0.008250282
2008,5370,713.8,685.4002281997263,Native_Ensemble,0.110953875,0.57769513,0.056237325,0.24355263,0.011561057
2009,5370,746.4,699.7292997128159,Robust_Linear,0.1990985,0.33031964,0.36428908,0.09669064,0.00960214
2010,5370,737.9,748.4606106986182,V31_Solar_Gated,0.08972504,0.1067421,0.20979308,0.17815135,0.41558844
2011,5370,791.1,799.2694935545945,V31_Solar_Gated,0.046442382,0.06421352,0.10223202,0.044562723,0.74254936
2012,5370,782.2,769.6496429854337,Robust_Linear,0.28414524,0.07546716,0.4022389,0.22777481,0.010373927
2013,5370,741.1,805.8712903526005,Robust_Linear,0.04094997,0.044339012,0.43619788,0.056956932,0.4215562
2014,5370,862.3,852.2275842787524,V31_Solar_Gated,0.033240188,0.038199186,0.107010394,0.029126262,0.79242396
2015,5370,776.1,808.733397720492,Robust_Linear,0.20750175,0.1906659,0.50995845,0.08353019,0.008343651
2016,5370,773.4,810.3561051613345,Hybrid_XGB,0.31647006,0.29229587,0.23145163,0.14974438,0.010038059
2017,5370,853.4,841.2438796804054,V31_Solar_Gated,0.075505614,0.041733466,0.25492147,0.05591616,0.5719233
2018,5370,725.4,741.3418652417826,Hybrid_XGB,0.39499402,0.044664554,0.13589951,0.17155127,0.25289065
2019,5370,758.7,805.7798712993434,Native_Ensemble,0.3119261,0.3653978,0.22567578,0.08899854,0.008001858
2020,5370,886.4,775.5274981911098,Statistical_Trend,0.19423382,0.23091772,0.07024262,0.49599537,0.008610497
2021,5370,844.9,810.2397014664646,Hybrid_XGB,0.38022155,0.10435183,0.33771026,0.16587687,0.01183954
2022,5370,828.2,832.8583884606,Robust_Linear,0.2942465,0.09268478,0.4425629,0.16052006,0.009985697
2023,5370,829.2,823.6415321687667,Native_Ensemble,0.290118,0.34420946,0.17907886,0.17539611,0.011197591
2024,5370,818.0,848.5126897902435,Robust_Linear,0.22019456,0.11391375,0.48091367,0.17238821,0.012589883
2000,5378,520.0,466.4550487030458,Robust_Linear,0.03883035,0.013470741,0.746576,0.08108809,0.12003484
2000,5382,617.3,523.9984551151258,Robust_Linear,0.09153255,0.012898236,0.74341506,0.11259963,0.039554518
2001,5382,485.9,557.7387051228739,Statistical_Trend,0.12332298,0.013549778,0.20638362,0.65143996,0.0053036897
2002,5382,537.9,547.5893796720175,Statistical_Trend,0.11677837,0.012811629,0.25745076,0.60781026,0.0051489593
2003,5382,518.8,534.1386071590166,Robust_Linear,0.35513094,0.023305265,0.35615337,0.24278897,0.022621375
2004,5382,573.2,543.1806701042512,Robust_Linear,0.3037646,0.023795724,0.5298274,0.12776652,0.014845727
2005,5382,567.0,551.7750723013928,Robust_Linear,0.23578885,0.13616501,0.52853316,0.09032,0.009192976
2006,5382,569.9,570.768581818882,Statistical_Trend,0.1898874,0.06463983,0.22504142,0.51397544,0.006455906
2007,5382,578.2,591.0758153348897,Robust_Linear,0.1878943,0.19305204,0.4453091,0.16523951,0.008505055
2008,5382,583.0,584.7995964099555,Robust_Linear,0.2692381,0.20183614,0.35766143,0.16276662,0.008497718
2009,5382,629.3,590.8387828707141,Robust_Linear,0.24864468,0.32899487,0.33681196,0.07739469,0.008153784
2010,5382,641.0,597.2086796372923,Statistical_Trend,0.18494436,0.112628065,0.21011834,0.47080147,0.021507716
2011,5382,694.7,658.5160537409174,V31_Solar_Gated,0.09573048,0.11750614,0.11040913,0.06280973,0.6135445
2012,5382,678.6,662.0609374389912,Robust_Linear,0.16922846,0.27695224,0.42515537,0.120703556,0.007960364
2013,5382,672.6,688.7836698082349,Robust_Linear,0.0740825,0.09452508,0.5066197,0.0981395,0.2266332
2014,5382,856.6,757.4476689976584,V31_Solar_Gated,0.027156236,0.021150798,0.08179668,0.058961414,0.8109349
2015,5382,685.3,712.6921068415381,Robust_Linear,0.12306151,0.07688869,0.7264686,0.06665694,0.006924156
2016,5382,554.4,760.959503649206,Robust_Linear,0.2864263,0.24579753,0.3110233,0.14401224,0.012740645
2017,5382,867.2,731.3198110100926,V31_Solar_Gated,0.13327101,0.061154325,0.2634252,0.05860557,0.48354387
2018,5382,464.3,617.7368662328058,V31_Solar_Gated,0.112448595,0.11493279,0.12444752,0.033384353,0.61478674
2019,5382,656.3,729.1663851846889,Robust_Linear,0.1976261,0.1098122,0.55590224,0.12738352,0.009275916
2020,5382,567.3,673.3512164591207,Robust_Linear,0.25139847,0.13821498,0.494004,0.10482774,0.0115548335
2021,5382,904.5,689.7503990220598,Robust_Linear,0.10891122,0.064386174,0.7457009,0.07330897,0.0076927072
2022,5382,671.2,679.9938131219013,Native_Ensemble,0.14934473,0.37909806,0.3668265,0.09578825,0.00894247
2023,5382,783.5,701.830206819821,Robust_Linear,0.26174226,0.10458556,0.34449852,0.1029224,0.18625127
2000,5515,540.0,559.6261680399937,Statistical_Trend,0.096575804,0.011209669,0.087238796,0.77000177,0.034974
2001,5515,580.0,567.8809727604888,Robust_Linear,0.15488666,0.01754012,0.53961414,0.2808035,0.007155624
2002,5515,580.0,589.6781104147361,Robust_Linear,0.26087207,0.024093237,0.50302356,0.2032102,0.008800908
2004,5515,580.0,585.7835148404641,Robust_Linear,0.28454363,0.024823684,0.43652725,0.2328524,0.021253027
2005,5515,680.0,588.1323818247632,Robust_Linear,0.16310355,0.1278441,0.528221,0.17101103,0.009820338
2006,5515,580.0,635.1567664030722,Hybrid_XGB,0.3273083,0.114915855,0.23388425,0.31158707,0.012304486
2007,5515,590.1,638.1371098456893,Statistical_Trend,0.12636864,0.082964785,0.338776,0.4453944,0.006496148
2008,5515,620.0,628.4477164051065,Robust_Linear,0.20198838,0.21013413,0.4780071,0.10104312,0.00882724
2009,5515,650.0,628.115358702442,Robust_Linear,0.22498713,0.10675653,0.50922734,0.14846055,0.01056842
2011,5515,975.0,684.2606680204865,V31_Solar_Gated,0.04567854,0.02832418,0.09253911,0.04636174,0.78709644
2012,5515,900.0,811.3228009482884,Robust_Linear,0.2656975,0.0790868,0.42591405,0.2102433,0.019058345
2000,5554,522.9,505.81579534750813,Robust_Linear,0.14363806,0.012583676,0.71500415,0.12247037,0.0063036997
2001,5554,504.4,522.6394192066074,Statistical_Trend,0.22662364,0.013174673,0.17509542,0.57976043,0.0053458945
2002,5554,543.1,527.9519333476271,Statistical_Trend,0.3348267,0.018372642,0.29711437,0.34292746,0.0067588063
2003,5554,488.9,517.7900809656026,Hybrid_XGB,0.43803748,0.022339992,0.29697415,0.22311132,0.019537019
2004,5554,532.4,536.5774444775593,V31_Solar_Gated,0.1593854,0.012603912,0.111110896,0.2476576,0.46924216
2005,5554,570.4,528.3339457645363,Statistical_Trend,0.19384347,0.06487069,0.36548725,0.36962417,0.006174389
2006,5554,503.6,549.4380389485228,Robust_Linear,0.28947452,0.06961232,0.47247764,0.15932801,0.009107594
2007,5554,556.1,558.1635749932125,Robust_Linear,0.22399086,0.08812733,0.35761335,0.3230358,0.0072326413
2008,5554,600.4,548.2904394672349,Robust_Linear,0.25578994,0.13060972,0.52298707,0.08196931,0.008644018
2009,5554,611.9,582.0300212476902,V31_Solar_Gated,0.13627584,0.03279544,0.067991085,0.18630487,0.5766328
2010,5554,548.1,577.3200267217944,Statistical_Trend,0.23279303,0.09833317,0.32183695,0.3283888,0.018648079
2011,5554,698.8,626.973590843827,V31_Solar_Gated,0.089776084,0.016282057,0.07104209,0.08813069,0.7347691
2012,5554,683.8,618.4228925738618,Robust_Linear,0.30407122,0.25493976,0.32902312,0.10406059,0.007905289
2013,5554,638.3,651.9282404086139,Robust_Linear,0.186455,0.19220503,0.48103303,0.13140838,0.00889861
2014,5554,665.4,722.0593591004479,V31_Solar_Gated,0.07782244,0.06074347,0.107646346,0.040384706,0.71340305
2015,5554,638.2,674.4122484929751,Robust_Linear,0.27599674,0.078469425,0.49157745,0.1442294,0.009727054
2016,5554,518.3,680.5246115482661,Hybrid_XGB,0.4302424,0.075242035,0.26732877,0.21825394,0.008932837
2017,5554,860.0,650.3653139115773,Robust_Linear,0.23356475,0.23665242,0.42851624,0.089720644,0.011545915
2018,5554,481.0,569.2477006545744,V31_Solar_Gated,0.08457142,0.07268442,0.248527,0.088322505,0.50589466
2019,5554,476.2,713.9356418223546,Robust_Linear,0.2576883,0.12331351,0.4959447,0.113176934,0.009876509
2020,5554,769.4,640.3300319698595,Robust_Linear,0.20138112,0.07282356,0.6203507,0.09634507,0.009099523
2021,5554,879.2,640.7817165652797,Robust_Linear,0.18481742,0.117968366,0.60208017,0.08444156,0.01069249
2022,5554,821.0,712.1872538253604,Statistical_Trend,0.31912774,0.06810388,0.23211214,0.37437272,0.0062835184
2023,5554,991.2,739.75114360959,V31_Solar_Gated,0.26308468,0.074845955,0.17458028,0.20835365,0.27913547
2024,5554,935.0,818.5741000626311,Robust_Linear,0.30282584,0.16553843,0.30578265,0.21280748,0.01304563
2000,5558,543.4,503.10888979871055,Robust_Linear,0.07018692,0.009263809,0.75564176,0.11956064,0.045346837
2001,5558,560.0,522.1552654212178,Statistical_Trend,0.2048073,0.01446428,0.2009489,0.574289,0.0054904916
2002,5558,543.1,546.2495534307909,Hybrid_XGB,0.39270097,0.028962348,0.31767818,0.25031647,0.010342042
2003,5558,557.2,532.0320611847461,Hybrid_XGB,0.3941828,0.023107719,0.28098276,0.28130057,0.02042608
2004,5558,529.4,563.9512918348662,V31_Solar_Gated,0.25019765,0.019093892,0.12559061,0.2386874,0.36643043
2005,5558,600.0,551.1899111622809,Native_Ensemble,0.1634202,0.59300864,0.123693794,0.11277786,0.007099493
2006,5558,500.0,570.2007207790258,Native_Ensemble,0.17152362,0.4830178,0.26437515,0.07473555,0.0063478323
2007,5558,542.8,573.6129887708667,Statistical_Trend,0.13271515,0.057811506,0.31829765,0.48543066,0.005744965
2009,5558,550.0,555.0183396319142,Robust_Linear,0.23037572,0.13333495,0.54349756,0.08300402,0.009787758
2012,5558,930.0,564.7511436432579,Statistical_Trend,0.12326613,0.075840294,0.37062484,0.42305538,0.007213372
2013,5558,850.0,735.4699902911101,Robust_Linear,0.36629632,0.06560846,0.43478036,0.117743745,0.015571121
2014,5558,1060.0,905.0602612309802,V31_Solar_Gated,0.075352184,0.06800479,0.09704941,0.071250156,0.68834347
2015,5558,1030.0,920.9247151000528,Native_Ensemble,0.26708022,0.29946575,0.2833872,0.12794843,0.022118412
2000,5562,560.0,525.0087624576394,Statistical_Trend,0.09674755,0.012653306,0.1154798,0.7275225,0.04759687
2001,5562,505.9,548.8156015683849,Robust_Linear,0.25645941,0.0197605,0.6068174,0.10868553,0.00827719
2002,5562,524.1,542.0730306850644,Statistical_Trend,0.18477462,0.01823919,0.35563776,0.43488428,0.006464079
2003,5562,619.3,532.0491252635405,Robust_Linear,0.22762756,0.023944357,0.48093164,0.24361679,0.023879642
2004,5562,550.7,554.074628887969,Statistical_Trend,0.31350425,0.03236857,0.18675123,0.4478547,0.019521322
