district_no,year,yield
15083,1991,40.850593947099
15083,1992,42.9365431943384
15083,1993,55.2023783294987
15083,1994,47.5441312423074
15083,1995,49.0814813885475
15083,1996,48.5577373296971
15083,1997,49.1561283792519
15083,1998,49.9469976127983
15083,1999,50.6151144328271
15083,2000,54.8016948071834
15083,2001,51.1808636424145
15083,2002,52.5917930430523
15083,2003,47.0419196681264
15083,2004,54.5834719937154
15083,2005,51.8497983038348
15083,2006,47.1253691740413
15083,2007,63.15
15083,2008,58.72
15083,2009,60.04
15083,2010,57.77
15083,2011,69.11
15083,2012,66.73
15083,2013,63.81
15083,2014,78.94
15083,2015,70.94
15083,2016,72.42
15083,2017,74.33
15083,2018,49.59
15083,2019,53.64
15083,2020,66.66
15083,2021,74.19
15084,1979,30.553089040181
15084,1980,29.4343091982195
15084,1981,38.7414730124796
15084,1982,32.3783960958095
15084,1983,32.3073192931874
15084,1984,35.3595354899279
15084,1985,33.2152640616664
15084,1986,36.622220022227
15084,1987,40.8427888436739
15084,1988,19.4451734003174
15084,1989,24.5958086859262
15084,1990,33.9049106509021
15084,1991,29.0160375877519
15084,1992,41.5537537301827
15084,1993,50.9881620133007
15084,1994,42.5863447663966
15084,1995,52.7276424298574
15084,1996,49.0788656410734
15084,1997,52.1283288400307
15084,1998,53.0525578790142
15084,1999,55.1769028098942
15084,2000,55.395229474325
15084,2001,54.3106780019009
15084,2002,57.4775000877943
15084,2003,50.1001869606343
15084,2004,56.9881482280126
15084,2005,58.4914328594364
15084,2006,56.8757087511925
15084,2007,63.53
15084,2008,63.73
15084,2009,70.98
15084,2010,66.52
15084,2011,73.79
15084,2012,66.65
15084,2013,62.76
15084,2014,82.78
15084,2015,77.54
15084,2016,73.77
15084,2017,83.67
15084,2018,53.81
15084,2019,56.33
15084,2020,61.99
15084,2021,83.19
15085,1979,25.6831356741137
15085,1980,28.9761972233248
15085,1981,28.8671439700542
15085,1982,31.9294131070858
15085,1983,15.6177661204256
15085,1984,32.5465168534271
15085,1985,36.4547880584509
15085,1986,38.4639304558863
15085,1987,35.7715196877362
15085,1988,17.1199766057012
15085,1989,24.3159051347088
15085,1990,33.0355636481462
15085,1991,37.0084346772435
15085,1992,40.5877736049421
15085,1993,53.2367354458026
15085,1994,45.9941116569784
15085,1995,47.303696492186
15085,1996,48.1617779086401
15085,1997,48.9075678555322
15085,1998,48.8054297682293
15085,1999,50.8595025021122
15085,2000,55.6742143796513
15085,2001,51.9238787035643
15085,2002,52.9119457984406
15085,2003,51.5855488090585
15085,2004,54.4110168380424
15085,2005,52.9526324490661
15085,2006,46.9968843994172
15085,2007,61.94
15085,2008,60.63
15085,2009,61.68
15085,2010,59.81
15085,2011,65.58
15085,2012,61.17
15085,2013,59.16
15085,2014,77.87
15085,2015,73.88
15085,2016,72.07
15085,2017,80.89
15085,2018,41.12
15085,2019,51.89
15085,2020,52.96
15085,2021,69.58
15086,1979,18.0221341954745
15086,1980,29.2951928944422
15086,1981,29.1471218891478
15086,1982,19.2794017039989
15086,1983,17.7322275237471
15086,1984,30.8380626736042
15086,1985,25.8231504925257
15086,1986,27.079632166699
15086,1987,33.2571744877155
15086,1988,13.2723790038831
15086,1989,23.4914335142133
15086,1990,33.2024398217785
15086,1991,33.1886843166908
15086,1992,33.3760575278853
15086,1993,48.9282263605818
15086,1994,32.8888244395312
15086,1995,37.8877104668608
15086,1996,46.0977231049329
15086,1997,41.1336184723805
15086,1998,48.7076958903985
15086,1999,42.4631913843936
15086,2000,51.9903363918835
15086,2001,48.0967631391113
15086,2002,42.26045175438
15086,2003,35.6561404884284
15086,2004,50.1422362594244
15086,2005,50.9
15086,2006,39.8910591319205
15086,2007,50.65
15086,2008,46.53
15086,2009,52.21
15086,2010,48.49
15086,2011,58.96
15086,2012,66.74
15086,2013,53.85
15086,2014,81.2
15086,2015,69.81
15086,2016,63.58
15086,2017,73.56
15086,2018,44.32
15086,2019,45.8
15086,2020,54.28
15086,2021,69.04
15087,1979,24.4611699935687
15087,1980,30.6319710312064
15087,1981,30.3365991290437
15087,1982,26.7024638869296
15087,1983,22.4143450666723
15087,1984,32.5562904114192
15087,1985,28.1703772851516
15087,1986,34.6547794639964
15087,1987,35.3034607136616
15087,1988,15.6580929981563
15087,1989,20.7716434235674
15087,1990,30.8365535397683
15087,1991,31.6811964748337
15087,1992,37.5098946272793
15087,1993,46.6956733611862
15087,1994,39.0477985262348
15087,1995,44.1150401468569
15087,1996,44.2300671030607
15087,1997,47.4083883183285
15087,1998,45.4926010145181
15087,1999,52.2186762776595
15087,2000,53.2883530826538
15087,2001,48.4658811638681
15087,2002,52.0278775071368
15087,2003,47.0296473446513
15087,2004,53.7150071159983
15087,2005,54.5471536341871
15087,2006,49.2402100555631
15087,2007,63.9
15087,2008,59.96
15087,2009,65.85
15087,2010,63.53
15087,2011,69.14
15087,2012,69.17
15087,2013,64.88
15087,2014,79.6
15087,2015,70.08
15087,2016,74.52
15087,2017,77.46
15087,2018,47.55
15087,2019,59.88
15087,2020,56.85
15087,2021,79.04
15088,1979,29.1556564457344
15088,1980,33.8591763452259
15088,1981,32.6240233622315
15088,1982,29.026690101207
15088,1983,29.175566531687
15088,1984,36.1477470554096
15088,1985,28.5584344898651
15088,1986,36.1954606143245
15088,1987,39.7927577589197
15088,1988,18.9559495955661
15088,1989,23.1753810522387
15088,1990,31.8160038122981
15088,1991,25.5655458470655
15088,1992,37.9100053408295
15088,1993,51.1683066603221
15088,1994,42.607275002386
15088,1995,46.349105006646
15088,1996,46.0052180858891
15088,1997,49.0052155278991
15088,1998,48.8833519436036
15088,1999,52.0556182219453
15088,2000,55.8571747076217
15088,2001,54.1549517773491
15088,2002,54.9598992850945
15088,2003,49.4729528464327
15088,2004,55.8718480645917
15088,2005,55.9605988690975
15088,2006,48.6116885031986
15088,2007,63.12
15088,2008,62.1
15088,2009,68.87
15088,2010,65.53
15088,2011,73.15
15088,2012,66.2
15088,2013,61.35
15088,2014,81.93
15088,2015,70.01
15088,2016,67.35
15088,2017,78.29
15088,2018,36.26
15088,2019,43.68
15088,2020,53.32
15088,2021,76.5
15089,1979,24.0089733132591
15089,1980,32.4830231519699
15089,1981,29.3369809974701
15089,1982,24.4702240980766
15089,1983,19.1470763622562
15089,1984,35.1416164561932
15089,1985,30.5312815934637
15089,1986,35.5158540312103
15089,1987,37.5708327602557
15089,1988,15.8854700617038
15089,1989,19.7816991647181
15089,1990,29.5078491888608
15089,1991,32.2302233773471
15089,1992,33.4369378939921
15089,1993,50.6292955638259
15089,1994,40.9182376695374
15089,1995,41.0518264250726
15089,1996,45.9196582369819
15089,1997,43.1469761546274
15089,1998,43.2696501705621
15089,1999,43.6426931926652
15089,2000,46.3870737380659
15089,2001,47.7813149768717
15089,2002,48.3608952621222
15089,2003,39.7766109005403
15089,2004,49.503143248082
15089,2005,52.1453050192626
15089,2006,44.088539790756
15089,2007,57.98
15089,2008,55.78
15089,2009,55.65
15089,2010,58.09
15089,2011,67.8
15089,2012,66.18
15089,2013,52.82
15089,2014,80.42
15089,2015,71.48
15089,2016,63.56
15089,2017,69.6
15089,2018,36.49
15089,2019,44.07
15089,2020,47.64
15089,2021,62.76
15090,1979,20.8588201556114
15090,1980,30.7502996892604
15090,1981,27.8907212200244
15090,1982,26.1075691196589
15090,1983,16.2252199574529
15090,1984,29.3890274814939
15090,1985,31.547856339508
15090,1986,28.2809967099967
15090,1987,32.555073347817
15090,1988,16.0745843302424
15090,1989,26.3034483103942
15090,1990,34.5804488505442
15090,1991,38.0132033428662
15090,1992,32.6005880238742
15090,1993,50.8612615086019
15090,1994,36.98
15090,1995,38.08
15090,1996,43.49
15090,1997,43.32
15090,1998,48.68
15090,1999,40.45
15090,2000,52.37
15090,2001,50.24
15090,2002,43.9
15090,2003,36.96
15090,2004,52.86
15090,2005,52.86
15090,2006,43.63
15090,2007,54.35
15090,2008,48.28
15090,2009,50.36
15090,2010,49.7
15090,2011,65.33
15090,2012,66.18
15090,2013,51.36
15090,2014,79.41
15090,2015,65.83
15090,2016,67.05
15090,2017,68.64
15090,2018,44.64
15090,2019,48.78
15090,2020,66.67
15090,2021,70.68
15091,1979,26.5809174657848
15091,1980,32.1195665468208
15091,1981,35.4254018896299
15091,1982,25.522894873398
15091,1983,30.0803831737386
15091,1984,37.7447416060093
15091,1985,32.0735095302887
15091,1986,35.8862203992039
15091,1987,39.7699978882345
15091,1988,22.0109176621541
15091,1989,35.152825447843
15091,1990,40.751526883197
15091,1991,31.8193881538083
15091,1992,40.7049046271662
15091,1993,50.7744798316462
15091,1994,36.5631714030648
15091,1995,43.9290291485446
15091,1996,50.7782510142408
15091,1997,42.2433612244784
15091,1998,52.6244605418202
15091,1999,44.8874346613484
15091,2000,50.0181617484399
15091,2001,52.598992896488
15091,2002,25.6793232937556
15091,2003,38.9201672239903
15091,2004,51.8956337477463
15091,2005,62.13
15091,2006,46.5916434813524
15091,2007,59.29
15091,2008,52.23
15091,2009,57.44
15091,2010,63.02
15091,2011,67.51
15091,2012,54.09
15091,2013,48.98
15091,2014,71.54
15091,2015,53.58
15091,2016,47.28
15091,2017,57.13
15091,2018,30.86
15091,2019,48.9
15091,2020,59.71
15091,2021,67.21
16051,1979,31.3065354793861
16051,1980,31.5384552117144
16051,1981,39.46
16051,1982,28.24
16051,1983,28.74
16051,1984,31.67
16051,1985,30.6
16051,1986,40.43
16051,1987,40.47
16051,1988,16.57
16051,1989,19.18
16051,1990,28.86
16051,1991,23.33
16051,1992,38.26
16051,1993,44.8
16051,1994,43.39
16051,1995,49.2
16051,1996,47.58
16051,1997,46.7
16051,1998,47.63
16051,1999,49.86
16051,2000,54.19
16051,2001,47.54
16051,2002,53.58
16051,2003,43.98
16051,2004,49.77
16051,2005,52.91
16051,2006,52.04
16051,2007,58.23
16051,2008,50.31
16051,2009,60.09
16051,2010,62.73
16051,2011,62.78
16051,2012,56.99
16051,2013,52.46
16051,2014,79.87
16051,2015,56.95
16051,2016,65.77
16051,2017,79.44
16051,2018,47.92
16051,2019,57.62
16051,2020,60.49
16051,2021,68.77
16052,1979,33.34
16052,1980,23.18
16052,1981,38.34
16052,1982,26.74
16052,1983,27.28
16052,1984,32.89
16052,1985,36.19
16052,1986,35.63
16052,1987,38.73
16052,1988,23.04
16052,1989,32.12
16052,1990,38.24
16052,1991,36.76
16052,1992,46.72
16052,1993,51.77
16052,1994,48.0
16052,1995,40.3
16052,1997,37.98
16052,1999,54.64
16052,2000,62.27
16052,2001,57.63
16052,2002,59.96
16052,2003,55.54
16052,2004,58.86
16052,2005,65.59
16052,2006,51.79
16052,2007,75.7
16052,2008,61.51
16052,2009,72.62
16052,2010,64.82
16052,2011,74.8
16052,2012,73.64
16052,2013,57.34
16052,2014,86.79
16052,2015,69.57
16052,2016,77.68
16052,2017,82.55
16052,2018,62.59
16052,2019,86.47
16052,2020,79.79
16052,2021,87.81
16053,1979,25.29
16053,1980,25.29
16053,1981,34.26
16053,1982,30.25
16053,1983,31.14
16053,1984,33.08
16053,1985,35.29
16053,1986,35.36
16053,1987,36.52
16053,1988,16.1
16053,1989,25.08
16053,1990,34.46
16053,1991,33.26
16053,1992,38.52
16053,1993,47.21
16054,1983,32.02
16054,1984,30.0
16054,1985,10.0
16054,1986,29.41
16054,1987,29.86
16054,1988,16.79
16054,1989,35.83
16054,1990,36.38
16054,1999,52.78
16055,1979,28.93
16055,1980,30.38
16055,1981,32.56
16055,1982,28.79
16055,1983,29.01
16055,1984,33.3
16055,1985,32.15
16055,1986,37.12
16055,1987,37.43
16055,1988,17.39
16055,1989,22.14
16055,1990,31.92
16055,1991,32.65
16055,1992,40.12
16055,1993,44.81
16055,1994,40.37
16055,1996,45.0
16055,1999,59.8
16055,2000,61.2
16055,2001,57.89
16055,2002,55.8
16055,2003,52.6
16055,2004,54.46
16055,2005,62.57
16055,2006,52.97
16055,2007,50.65
16055,2012,63.7
16061,1979,18.3470301548899
16061,1980,19.5949393242876
16061,1981,27.4874358720412
16061,1982,24.2891678402886
16061,1983,22.7799136053075
16061,1984,30.585508758021
16061,1985,32.2162568306011
16061,1986,34.4384497881147
16061,1987,33.9641295811518
16061,1988,14.3246553985138
16061,1989,23.0644066559626
16061,1990,35.0149345561393
16061,1991,38.109914425102
16061,1992,42.5866556476767
16061,1993,54.0717730798966
16061,1994,43.04
16061,1995,42.21
16061,1996,34.96
16061,1997,42.73
16061,1998,41.18
16061,1999,50.45
16061,2001,56.84
16061,2002,37.51
16061,2003,54.44
16061,2004,54.09
16061,2005,52.69
16061,2006,61.61
16061,2008,60.93
16061,2009,73.53
16061,2010,61.14
16061,2011,65.73
16061,2012,74.71
16061,2013,66.01
16061,2018,54.93
16061,2019,69.35
16061,2020,70.09
16061,2021,75.32
16062,1979,23.43
16062,1980,21.98
16062,1981,28.61
16062,1982,25.53
16062,1983,19.09
16062,1984,31.18
16062,1985,35.42
16062,1986,36.51
16062,1987,34.84
16062,1988,14.61
16062,1989,23.68
16062,1990,34.22
16062,1991,36.19
16062,1992,37.33
16062,1994,41.42
16062,1995,37.36
16062,1996,38.2
16062,1997,45.12
16062,1998,43.59
16062,1999,47.7
16062,2000,52.78
16062,2001,51.6
16062,2002,52.41
16062,2003,50.02
16062,2004,53.88
16062,2005,55.17
16062,2006,44.94
16062,2007,57.49
16062,2008,51.37
16062,2009,67.13
16062,2010,62.22
16062,2011,61.66
16062,2012,62.45
16062,2013,64.42
16062,2014,75.11
16062,2015,46.38
16062,2016,60.66
16062,2017,75.36
16062,2018,43.37
16062,2019,71.53
16062,2020,69.8
16062,2021,66.01
16063,1979,25.6217602025794
16063,1980,22.2712582252201
16063,1981,29.1716149593763
16063,1982,25.2451439905289
16063,1983,25.5434046275544
16063,1984,29.4031742588434
16063,1985,32.7448623209387
16063,1986,33.7776838992922
16063,1987,31.5115168971572
16063,1988,19.4343845077897
16063,1989,22.9336171683305
16063,1990,33.6712462602052
16063,1991,34.6200284154406
16063,1992,41.513090921595
16063,1993,48.0607871295872
16063,1994,43.88
16063,1995,41.5
16063,1996,39.2
16063,1999,52.78
16063,2017,81.28
16063,2018,66.57
16063,2019,77.28
16063,2020,77.42
16063,2021,79.16
16064,1979,29.92065656369
16064,1980,28.2648505666359
16064,1981,37.4699431712363
16064,1982,32.1841912601724
16064,1983,31.5736514545261
16064,1984,35.051628524789
16064,1985,35.1593271769001
16064,1986,40.9736985996243
16064,1987,41.0162990772337
16064,1988,23.4738204569623
16064,1989,28.4446883458633
16064,1990,33.6219620476949
16064,1991,31.8541501914345
16064,1992,45.6283527404044
16064,1993,47.3510721395303
16064,1994,46.22
16064,1995,46.38
16064,1996,45.1
16064,1997,45.23
16064,1998,47.94
16064,1999,52.87
16064,2000,58.07
16064,2001,52.24
16064,2002,57.07
16064,2003,52.36
16064,2004,54.56
16064,2005,56.13
16064,2006,57.33
16064,2007,58.18
16064,2008,56.21
16064,2009,65.43
16064,2010,60.44
16064,2011,65.88
16064,2012,61.22
16064,2013,59.02
16064,2014,76.8
16064,2015,56.46
16064,2016,61.53
16064,2017,72.27
16064,2018,51.44
16064,2019,66.03
16064,2020,66.28
16064,2021,73.32
16065,1979,26.5475879168253
16065,1980,29.7479907581305
16065,1981,34.6110621872926
16065,1982,25.6842052982145
16065,1983,27.4161354004469
16065,1984,31.6307135428465
16065,1985,31.0783111920743
16065,1986,35.1708987622686
16065,1987,36.2727617391304
16065,1988,15.7477995032144
16065,1989,19.1177815001491
16065,1990,33.6043895166463
16065,1991,31.9033443811353
16065,1992,40.016103038288
16065,1993,49.49139177204
16065,1994,39.95
16065,1995,43.07
16065,1996,41.97
16065,1997,48.45
16065,1998,47.67
16065,1999,50.86
16065,2000,54.79
16065,2001,50.73
16065,2002,51.49
16065,2003,49.57
16065,2004,51.27
16065,2005,52.11
16065,2006,50.2
16065,2007,58.48
16065,2008,53.32
16065,2009,64.14
16065,2010,56.79
16065,2011,65.16
16065,2012,61.71
16065,2013,55.86
16065,2014,75.58
16065,2015,60.81
16065,2016,58.23
16065,2017,70.5
16065,2018,50.35
16065,2019,49.45
16065,2020,64.61
16065,2021,76.77
16066,1979,32.6653468442516
16066,1980,26.9739048169658
16066,1981,40.7873583578463
16066,1982,31.8463164483977
16066,1983,32.5831663225677
16066,1984,33.8759390142357
16066,1985,31.3099590975046
16066,1986,36.6306674486783
16066,1987,36.4790960077035
16066,1988,27.7820546427912
16066,1989,36.5977407757268
16066,1990,39.8972273402376
16066,1991,37.3
16066,1992,46.56
16066,1993,51.89
16066,1994,41.99
16066,1995,41.91
16066,1996,45.34
16066,1997,51.39
16066,1998,49.14
16066,1999,49.16
16066,2000,49.86
16066,2001,49.75
16066,2002,55.81
16066,2003,41.82
16066,2004,55.59
16066,2005,52.99
16066,2006,56.24
16066,2007,51.55
16066,2008,53.48
16066,2009,60.41
16066,2010,63.85
16066,2011,65.41
16066,2012,64.44
16066,2013,52.52
16066,2014,72.69
16066,2015,66.28
16066,2016,67.5
16066,2017,61.92
16066,2018,58.28
16066,2019,69.81
16067,1979,29.0159933748542
16067,1980,29.0630249221096
16067,1981,37.4957602089185
16067,1982,28.3007271789722
16067,1983,27.1507160387168
16067,1984,30.9258362938016
16067,1985,31.2454034544651
16067,1986,38.5075620822014
16067,1987,38.9244655266124
16067,1988,18.2782030081639
16067,1989,22.0472341259936
16067,1990,30.6485728857876
16067,1991,31.1346240098014
16067,1992,42.8632389575441
16067,1993,48.4579840105818
16067,1994,43.38
16067,1995,48.33
16067,1996,44.75
16067,1997,47.32
16067,1998,51.09
16067,1999,52.15
16067,2000,56.98
16067,2001,51.51
16067,2002,54.76
16067,2003,48.25
16067,2004,51.47
16067,2005,55.61
16067,2006,56.9
16067,2007,60.42
16067,2008,55.07
16067,2009,61.55
16067,2010,57.12
16067,2011,66.59
16067,2012,60.32
16067,2013,58.13
16067,2014,85.19
16067,2015,54.28
16067,2016,65.36
16067,2017,79.36
16067,2018,56.87
16067,2019,63.8
16067,2020,58.98
16067,2021,72.15
16068,1979,28.5052088872503
16068,1980,30.4227101657771
16068,1981,35.0251503022332
16068,1982,28.1513452823967
16068,1983,30.0108252476872
16068,1984,32.0151696861564
16068,1985,28.3833267353083
16068,1986,36.6677411399632
16068,1987,40.0010797959177
16068,1988,15.4820770511486
16068,1989,19.2844232569497
16068,1990,28.697657686377
16068,1991,27.4102947912803
16068,1992,34.9763263046615
16068,1993,48.8347435865074
16068,1994,42.47
16068,1995,43.68
16068,1996,46.32
16068,1997,46.79
16068,1998,49.17
16068,1999,52.18
16068,2000,53.09
16068,2001,47.4
16068,2002,51.29
16068,2003,46.59
16068,2004,52.28
16068,2005,54.11
16068,2006,50.8
16068,2007,54.34
16068,2008,50.67
16068,2009,63.7
16068,2010,56.4
16068,2011,65.59
16068,2012,61.17
16068,2013,58.19
16068,2014,72.19
16068,2015,58.61
16068,2016,61.93
16068,2017,73.49
16068,2018,44.3
16068,2019,46.11
16068,2020,59.6
16068,2021,80.24
16069,1979,25.3342015492492
16069,1980,25.9514407477983
16069,1981,33.4121446072627
16069,1982,29.0269301530719
16069,1983,27.0218060542068
16069,1984,26.7776349743895
16069,1985,26.1195334494983
16069,1986,31.0758650149589
16069,1987,31.8509694263236
16069,1988,18.8877539821536
16069,1989,24.9852011402043
16069,1990,31.8215589891529
16069,1991,41.877411521632
16069,1992,39.5449137035344
16069,1993,38.5730729893349
16069,1994,41.72
16069,1995,40.26
16069,1996,37.62
16069,1997,28.82
16069,1998,49.39
16069,1999,45.93
16069,2000,58.25
16069,2001,40.48
16069,2002,51.74
16069,2003,36.43
16069,2004,54.19
16069,2005,50.06
16069,2006,49.16
16069,2007,52.74
16069,2008,48.85
16069,2009,74.35
16069,2011,60.23
16069,2012,61.69
16069,2013,56.79
16069,2014,57.67
16069,2015,36.1
16069,2016,57.22
16070,1979,29.3154931284797
16070,1980,26.6154457859167
16070,1981,35.2715485252454
16070,1982,18.2916695297713
16070,1983,29.0718661680042
