district_no,year,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,spring_temp_anomaly_hybrid,spring_precip_anomaly_hybrid,summer_temp_anomaly_hybrid,summer_precip_anomaly_hybrid,avg_elevation,avg_soil_pawc,producer_price_index,energy_price_index,fertilizer_price_index,kreisYield,lon,lat,winter_temp_anomaly,winter_precip_anomaly,national_avg_yield,national_avg_yield_lag1,producer_price_index_lag1
01004,2012,255.441310,16.038720,0.454550,14469292.000000,6.518640,12.812060,19.330690,5.545450,0.130210,-0.000110,0.111860,0.000030,23.629286,52.755985,155.300000,115.975000,113.000000,560.000000,9.985076,54.080624,0.612519,-0.177742,704.022490,732.862810,139.800000
01004,2013,173.664150,16.641030,0.818180,15413722.000000,7.463970,12.795190,20.259160,36.636360,-0.139230,-0.000040,0.153440,-0.000070,23.629286,52.755985,150.400000,115.450000,109.450000,600.000000,9.985076,54.080624,-1.458354,0.002681,653.596296,704.022490,155.300000
01004,2014,222.850430,17.418270,0.090910,15631818.000000,6.950330,13.910370,20.860700,5.181820,0.299650,-0.000050,-0.088360,0.000230,23.629286,52.755985,106.800000,112.675000,100.250000,728.800000,9.985076,54.080624,1.645620,-0.063300,824.406695,653.596296,150.400000
01004,2015,269.140170,16.453200,0.727270,14927191.000000,7.100090,12.886010,19.986100,7.727270,-0.121090,0.000210,-0.067890,0.000070,23.629286,52.755985,109.900000,102.225000,102.700000,661.300000,9.985076,54.080624,1.419834,0.185029,679.534016,824.406695,106.800000
01051,1980,348.931670,15.809640,0.000000,13603224.000000,4.548060,13.626690,18.174750,15.000000,-1.129160,10327246.627810,-0.982820,67212745.971680,4.312761,60.668611,131.400000,46.025000,49.725000,405.000000,9.108911,54.132884,-1.429817,0.136592,418.496606,425.429261,127.700000
01051,1981,198.326100,15.948490,0.000000,14020175.000000,5.030950,13.493950,18.524900,8.000000,-0.388570,-0.000270,-0.182600,-0.000170,4.312761,60.668611,134.500000,53.925000,55.700000,429.000000,9.108911,54.132884,-0.683802,0.362452,471.524153,418.496606,131.400000
01051,1982,214.382260,16.931680,0.000000,15361338.000000,5.864220,14.032680,19.896900,5.000000,-0.730380,-0.000050,-0.526260,-0.000200,4.312761,60.668611,143.000000,57.225000,59.000000,495.700000,9.108911,54.132884,-2.270643,-0.003947,462.747570,471.524153,134.500000
01051,1983,139.860020,17.106220,0.000000,15735007.000000,5.944360,14.183000,20.127370,6.000000,-0.586430,-0.000120,-0.715160,-0.000120,4.312761,60.668611,145.100000,55.225000,56.250000,403.000000,9.108911,54.132884,0.556036,0.083258,374.505327,462.747570,143.000000
01051,1984,250.705500,15.402360,0.000000,13476608.000000,4.316130,13.418630,17.734760,19.000000,-0.313710,-0.000300,-0.241100,-0.000140,4.312761,60.668611,140.200000,57.650000,54.900000,451.800000,9.108911,54.132884,-0.758994,0.065386,441.567676,374.505327,145.100000
01051,1985,333.356630,15.518710,0.000000,13930312.000000,4.463340,13.388810,17.852150,12.000000,-0.843480,-0.000110,-0.276610,-0.000240,4.312761,60.668611,137.700000,59.400000,57.625000,455.800000,9.108911,54.132884,-2.099326,-0.131256,458.653945,441.567676,140.200000
01051,1986,219.574460,14.728730,0.000000,13949867.000000,4.789740,12.419030,17.208780,13.000000,-0.776910,-0.000300,-0.531250,-0.000060,4.312761,60.668611,137.700000,44.750000,56.125000,481.800000,9.108911,54.132884,-2.087010,-0.001153,464.902483,458.653945,137.700000
01051,1987,291.900570,15.156460,0.000000,13776122.000000,4.386680,13.073020,17.459690,20.000000,-0.963130,0.000020,-0.265000,-0.000140,4.312761,60.668611,137.700000,40.500000,47.675000,289.200000,9.108911,54.132884,-1.716776,0.016097,453.415928,464.902483,137.700000
01051,1989,216.065030,16.270120,0.000000,13973624.000000,5.351510,13.675600,19.027110,3.000000,0.129180,-0.000150,-0.526820,0.000200,4.312761,60.668611,133.500000,42.825000,47.275000,504.700000,9.108911,54.132884,1.324649,-0.590977,467.586541,453.415928,137.700000
01051,1990,330.787780,15.576720,0.000000,14750935.000000,5.061440,13.092980,18.154420,6.000000,-0.185260,-0.000060,-0.311000,-0.000310,4.312761,60.668611,132.900000,46.300000,47.300000,534.300000,9.108911,54.132884,1.512455,0.073686,490.509624,467.586541,133.500000
01051,1991,198.949430,16.832370,0.000000,15653070.000000,5.675410,13.952480,19.627890,3.000000,-0.111610,-0.000030,0.020250,-0.000270,4.312761,60.668611,132.900000,49.500000,49.300000,492.800000,9.108911,54.132884,-0.112287,-0.133660,451.866847,490.509624,132.900000
01051,1992,245.802760,16.493140,1.000000,14741141.000000,5.489970,13.862860,19.352830,3.000000,-0.113520,-0.000140,-0.778180,0.000150,4.312761,60.668611,132.900000,48.475000,46.625000,564.600000,9.108911,54.132884,0.296970,-0.142644,494.272634,451.866847,132.900000
01051,1993,332.755520,14.499220,0.000000,12953778.000000,4.446040,12.317800,16.763840,16.000000,-0.480760,0.000160,-0.582030,-0.000210,4.312761,60.668611,131.200000,49.075000,44.350000,533.400000,9.108911,54.132884,-0.567413,0.024831,549.429078,494.272634,132.900000
01051,1994,253.143360,17.421620,4.000000,15905284.000000,6.064400,14.331680,20.396080,4.000000,-0.532490,0.000030,-0.658720,-0.000220,4.312761,60.668611,131.200000,50.625000,44.050000,505.300000,9.108911,54.132884,-1.039442,0.321979,492.390922,549.429078,131.200000
01051,1995,221.548900,17.269310,0.000000,16643023.000000,6.533270,14.029510,20.562780,7.000000,0.096050,0.000110,-0.440120,0.000250,4.312761,60.668611,131.200000,49.775000,48.350000,537.400000,9.108911,54.132884,0.433777,0.312027,500.789844,492.390922,131.200000
01051,1996,201.252240,15.646810,0.000000,14954513.000000,6.064690,12.603880,18.668570,32.000000,-0.642680,-0.000170,-0.490720,-0.000050,4.312761,60.668611,117.900000,52.100000,50.225000,520.400000,9.108911,54.132884,-2.875737,-0.577239,525.054251,500.789844,131.200000
01051,1997,215.788350,17.602700,0.000000,15245606.000000,6.186560,14.493140,20.679700,9.000000,0.112600,0.000070,0.126310,0.000170,4.312761,60.668611,124.700000,53.625000,48.125000,560.700000,9.108911,54.132884,-0.838965,-0.102212,516.207372,525.054251,117.900000
01051,1998,304.991100,15.335540,0.000000,13646954.000000,4.428110,13.221310,17.649410,10.000000,0.265150,0.000050,0.307590,0.000020,4.312761,60.668611,124.500000,50.525000,45.850000,473.800000,9.108911,54.132884,0.460626,-0.054722,543.027945,516.207372,124.700000
01051,1999,218.505520,17.705180,0.000000,15604043.000000,6.189680,14.665420,20.855100,2.000000,-0.195470,-0.000150,-0.000270,-0.000120,4.312761,60.668611,111.500000,52.750000,42.725000,617.200000,9.108911,54.132884,-0.530163,0.307901,557.620202,543.027945,124.500000
01051,2000,185.130550,15.523710,0.000000,13898330.000000,4.760650,13.215460,17.976110,2.000000,0.059710,0.000070,0.061950,-0.000290,4.312761,60.668611,121.900000,63.125000,46.550000,600.200000,9.108911,54.132884,0.786709,0.161387,609.301708,557.620202,111.500000
01051,2001,396.436600,16.586500,0.000000,14127285.000000,5.177560,14.025360,19.202930,19.000000,-0.147910,0.000140,0.235990,-0.000230,4.312761,60.668611,126.700000,66.075000,53.875000,572.500000,9.108911,54.132884,0.181069,-0.051762,550.028703,609.301708,121.900000
01051,2002,358.687130,17.601550,0.000000,14556538.000000,5.884300,14.636900,20.521200,11.000000,0.022370,-0.000070,-0.126450,0.000010,4.312761,60.668611,119.800000,66.500000,50.950000,560.300000,9.108911,54.132884,1.201670,0.230398,579.628914,550.028703,126.700000
01051,2003,171.090030,17.515680,0.000000,16268100.000000,6.544060,14.200910,20.744980,16.000000,-0.225560,0.000040,-0.231370,0.000100,4.312761,60.668611,127.800000,69.800000,50.675000,624.800000,9.108911,54.132884,-1.618482,-0.131978,516.043763,579.628914,119.800000
01051,2004,337.042800,16.698290,0.000000,15068746.000000,5.384840,14.052630,19.437470,10.000000,0.504310,0.000060,0.185750,0.000060,4.312761,60.668611,124.000000,73.650000,53.325000,600.400000,9.108911,54.132884,-0.254257,0.014863,603.409537,516.043763,127.800000
01051,2005,258.348880,16.584170,0.000000,14252360.000000,5.458310,13.937650,19.395960,15.000000,-0.182210,-0.000070,0.399540,-0.000060,4.312761,60.668611,120.200000,82.925000,57.850000,657.100000,9.108911,54.132884,0.135874,-0.086263,600.803167,603.409537,124.000000
01051,2006,207.272770,18.625900,1.000000,16946526.000000,6.456830,15.346350,21.803180,22.000000,-0.150190,-0.000040,0.189480,-0.000050,4.312761,60.668611,105.300000,89.375000,66.425000,655.300000,9.108911,54.132884,-0.716284,-0.230445,576.210970,600.803167,120.200000
01051,2007,337.514950,16.304370,0.000000,14098207.000000,4.520480,14.082740,18.603230,1.000000,0.463090,0.000080,0.199970,0.000090,4.312761,60.668611,95.500000,90.400000,68.800000,610.600000,9.108911,54.132884,3.114051,0.343148,630.743067,576.210970,105.300000
01051,2008,395.418850,16.503420,0.000000,14347272.000000,5.162750,13.964350,19.127100,9.000000,0.862590,-0.000200,0.476900,0.000150,4.312761,60.668611,89.200000,103.875000,101.750000,659.200000,9.108911,54.132884,1.066116,0.071719,614.898007,630.743067,95.500000
01051,2009,221.907800,17.122430,0.000000,15533389.000000,5.745220,14.242890,19.988110,3.000000,-0.064680,0.000020,-0.036240,-0.000060,4.312761,60.668611,84.200000,91.175000,104.950000,711.000000,9.108911,54.132884,0.014939,0.001597,674.151519,614.898007,89.200000
01051,2010,318.063400,16.971650,1.000000,14911143.000000,5.602550,14.048800,19.651350,9.000000,-0.410000,-0.000030,-0.202790,0.000140,4.312761,60.668611,110.200000,97.400000,90.150000,648.400000,9.108911,54.132884,-1.306801,0.088525,644.870556,674.151519,84.200000
01051,2011,412.121600,16.369190,0.000000,13080993.000000,4.516900,14.204040,18.720950,11.000000,-0.058300,-0.000110,0.241410,0.000300,4.312761,60.668611,139.800000,110.075000,102.925000,714.900000,9.108911,54.132884,-1.598193,-0.144626,732.862810,644.870556,110.200000
01051,2012,317.548430,16.311910,0.000000,14849260.000000,5.015190,13.821770,18.836960,3.000000,0.130210,-0.000110,0.111860,0.000030,4.312761,60.668611,155.300000,115.975000,113.000000,653.300000,9.108911,54.132884,0.631591,-0.085720,704.022490,732.862810,139.800000
01051,2013,205.651100,16.672450,1.000000,15834714.000000,6.060360,13.575380,19.635740,35.000000,-0.139230,-0.000040,0.153440,-0.000070,4.312761,60.668611,150.400000,115.450000,109.450000,713.200000,9.108911,54.132884,-1.399713,-0.043634,653.596296,704.022490,155.300000
01051,2014,236.764430,17.676750,0.000000,15957013.000000,5.940940,14.646790,20.587720,4.000000,0.299650,-0.000050,-0.088360,0.000230,4.312761,60.668611,106.800000,112.675000,100.250000,876.500000,9.108911,54.132884,1.627551,0.070681,824.406695,653.596296,150.400000
01051,2015,347.479500,16.600670,1.000000,15131585.000000,5.748320,13.736810,19.485120,4.000000,-0.121090,0.000210,-0.067890,0.000070,4.312761,60.668611,109.900000,102.225000,102.700000,740.900000,9.108911,54.132884,1.382543,0.186244,679.534016,824.406695,106.800000
01051,2016,190.101640,17.464840,0.000000,15340693.000000,5.593800,14.622910,20.216700,8.000000,0.534920,-0.000020,0.235350,-0.000250,4.312761,60.668611,111.400000,95.325000,95.800000,756.100000,9.108911,54.132884,1.350949,0.169067,737.678500,679.534016,109.900000
01051,2017,344.820600,16.108200,0.000000,14343538.000000,5.344380,13.400640,18.745020,1.000000,0.477360,0.000030,0.449810,-0.000080,4.312761,60.668611,96.700000,101.700000,94.200000,756.500000,9.108911,54.132884,0.515909,-0.296538,825.576433,737.678500,111.400000
01051,2018,137.638350,17.861800,2.000000,16543952.000000,6.719400,14.352840,21.072240,16.000000,-0.140410,0.000110,0.074750,-0.000280,4.312761,60.668611,95.400000,109.125000,96.925000,672.500000,9.108911,54.132884,0.266836,0.207420,625.118519,825.576433,96.700000
01051,2019,265.601700,17.090000,2.000000,15171623.000000,5.385370,14.435570,19.820950,2.000000,0.588330,-0.000010,0.487500,-0.000120,4.312761,60.668611,90.000000,110.550000,102.650000,861.700000,9.108911,54.132884,1.645506,-0.087599,726.788125,625.118519,95.400000
01051,2020,206.156070,16.984770,0.000000,15266287.000000,6.258670,13.778070,20.036740,7.000000,0.692070,0.000020,0.579120,-0.000150,4.312761,60.668611,100.000000,100.000000,100.000000,815.000000,9.108911,54.132884,1.925105,0.326784,733.130201,726.788125,90.000000
01051,2021,260.006650,17.191500,0.000000,14700180.000000,5.022190,14.734890,19.757080,12.000000,0.176140,0.000130,0.224550,-0.000190,4.312761,60.668611,105.100000,118.325000,114.250000,898.200000,9.108911,54.132884,0.875450,0.038929,811.693960,733.130201,100.000000
01053,1980,277.996520,15.540980,0.000000,12659386.000000,6.575430,12.386270,18.961700,22.000000,-1.510650,42920700.073240,-1.230640,43477061.462400,40.006134,48.825373,131.400000,46.025000,49.725000,394.000000,10.601568,53.588587,-1.498475,-0.005852,418.496606,425.429261,127.700000
01053,1981,229.037500,15.793670,0.000000,12991633.000000,7.165560,12.305060,19.470620,9.000000,-0.413520,-0.000260,-0.201290,-0.000130,40.006134,48.825373,134.500000,53.925000,55.700000,418.000000,10.601568,53.588587,-0.466995,0.319607,471.524153,418.496606,131.400000
01053,1982,125.338990,17.216340,1.000000,14887430.000000,8.706460,12.948090,21.654540,13.000000,-0.761190,-0.000030,-0.535030,-0.000200,40.006134,48.825373,143.000000,57.225000,59.000000,445.600000,10.601568,53.588587,-2.204161,-0.024810,462.747570,471.524153,134.500000
01053,1983,84.565990,17.445030,2.000000,15191697.000000,8.989200,12.946760,21.935960,11.000000,-0.572970,-0.000120,-0.737460,-0.000060,40.006134,48.825373,145.100000,55.225000,56.250000,331.600000,10.601568,53.588587,0.524077,0.034220,374.505327,462.747570,143.000000
01053,1984,188.640470,15.261260,0.000000,12472202.000000,6.475650,12.186920,18.662560,27.000000,-0.331550,-0.000220,-0.270750,-0.000160,40.006134,48.825373,140.200000,57.650000,54.900000,443.400000,10.601568,53.588587,-0.796048,0.095931,441.567676,374.505327,145.100000
01053,1985,245.187070,15.417480,0.000000,13264060.000000,7.213080,11.867710,19.080800,17.000000,-0.954730,-0.000050,-0.320920,-0.000160,40.006134,48.825373,137.700000,59.400000,57.625000,446.300000,10.601568,53.588587,-2.130029,-0.074524,458.653945,441.567676,140.200000
01053,1986,190.789020,14.749040,0.000000,12871666.000000,7.397050,11.213420,18.610470,17.000000,-0.834800,-0.000270,-0.525330,-0.000130,40.006134,48.825373,137.700000,44.750000,56.125000,433.200000,10.601568,53.588587,-2.052130,0.060242,464.902483,458.653945,137.700000
01053,1987,272.314500,14.977300,0.000000,12687760.000000,6.538260,11.832720,18.370980,25.000000,-1.142910,0.000030,-0.321750,-0.000100,40.006134,48.825373,137.700000,40.500000,47.675000,356.800000,10.601568,53.588587,-1.888082,0.014271,453.415928,464.902483,137.700000
01053,1989,228.980030,16.269120,1.000000,13586536.000000,7.934230,12.389660,20.323890,6.000000,0.178530,-0.000180,-0.511780,0.000110,40.006134,48.825373,133.500000,42.825000,47.275000,470.600000,10.601568,53.588587,1.284274,-0.625774,467.586541,453.415928,137.700000
01053,1990,214.356020,15.491690,1.000000,14253896.000000,7.615360,11.776700,19.392070,8.000000,-0.167120,-0.000060,-0.315090,-0.000270,40.006134,48.825373,132.900000,46.300000,47.300000,492.100000,10.601568,53.588587,1.620849,0.032434,490.509624,467.586541,133.500000
01053,1991,173.039500,16.697200,0.000000,14641077.000000,8.362890,12.541280,20.904170,7.000000,-0.091420,0.000020,-0.005720,-0.000210,40.006134,48.825373,132.900000,49.500000,49.300000,461.300000,10.601568,53.588587,-0.041066,-0.184893,451.866847,490.509624,132.900000
01053,1992,196.737980,16.596050,2.000000,14150795.000000,8.618330,12.372110,20.990440,5.000000,-0.096460,-0.000120,-0.768280,0.000120,40.006134,48.825373,132.900000,48.475000,46.625000,454.200000,10.601568,53.588587,0.217474,-0.073776,494.272634,451.866847,132.900000
01053,1993,315.842470,14.219420,0.000000,11986838.000000,6.614960,11.041970,17.656940,21.000000,-0.464240,0.000170,-0.599230,-0.000220,40.006134,48.825373,131.200000,49.075000,44.350000,538.600000,10.601568,53.588587,-0.729147,-0.041062,549.429078,494.272634,132.900000
01053,1994,226.647000,17.438530,10.000000,15165619.000000,8.422110,13.201630,21.623740,6.000000,-0.580540,0.000010,-0.643950,-0.000200,40.006134,48.825373,131.200000,50.625000,44.050000,472.800000,10.601568,53.588587,-0.802850,0.466710,492.390922,549.429078,131.200000
01053,1995,143.605510,17.486700,3.000000,15696824.000000,9.194100,12.871150,22.065240,21.000000,0.118520,0.000110,-0.440380,0.000240,40.006134,48.825373,131.200000,49.775000,48.350000,458.100000,10.601568,53.588587,0.419611,0.247669,500.789844,492.390922,131.200000
01053,1996,211.326020,15.214290,0.000000,13797791.000000,7.975230,11.323270,19.298490,39.000000,-0.722420,-0.000160,-0.484950,-0.000080,40.006134,48.825373,117.900000,52.100000,50.225000,469.400000,10.601568,53.588587,-3.107202,-0.501298,525.054251,500.789844,131.200000
01053,1997,203.973460,17.428180,3.000000,14295601.000000,8.701810,13.160960,21.862770,19.000000,0.133100,0.000020,0.119770,0.000140,40.006134,48.825373,124.700000,53.625000,48.125000,514.900000,10.601568,53.588587,-0.934329,-0.024662,516.207372,525.054251,117.900000
01053,1998,242.562450,15.180410,0.000000,12557404.000000,6.750190,11.983370,18.733560,17.000000,0.299740,0.000040,0.329210,-0.000010,40.006134,48.825373,124.500000,50.525000,45.850000,505.700000,10.601568,53.588587,0.546344,-0.002850,543.027945,516.207372,124.700000
01053,1999,162.740050,18.039070,1.000000,15240776.000000,9.149960,13.570390,22.720350,8.000000,-0.192790,-0.000120,-0.007900,-0.000120,40.006134,48.825373,111.500000,52.750000,42.725000,477.100000,10.601568,53.588587,-0.566147,0.254670,557.620202,543.027945,124.500000
01053,2000,238.008930,15.334430,0.000000,12286010.000000,7.085830,11.930580,19.016410,9.000000,0.081110,0.000040,0.044370,-0.000260,40.006134,48.825373,121.900000,63.125000,46.550000,564.200000,10.601568,53.588587,0.703998,0.191934,609.301708,557.620202,111.500000
01053,2001,324.637940,16.518440,2.000000,13213284.000000,7.311430,12.974520,20.285960,20.000000,-0.106690,0.000140,0.213180,-0.000190,40.006134,48.825373,126.700000,66.075000,53.875000,551.300000,10.601568,53.588587,0.371122,-0.109005,550.028703,609.301708,121.900000
