district_no,year,kreisYield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,Crop,Field_ha,Harvested_t,Yield_dt/ha,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,kreisField_ha,winter_temp_anomaly,winter_precip_anomaly
16070,2021,69.69,308.9700012207031,15.791168212890623,0.0,14189170.0,491.93560482323153,60.49259630510207,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1052.7998962324928,-0.5558204661836044,0.012163466905396936
16071,2017,81.94,231.9855499267578,16.661344528198242,1.0,14835030.0,298.83041021743145,56.61191675710935,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1100.1497532918283,-2.1261544252812428,-0.6034387846903262
16071,2019,58.65,143.5789031982422,17.95502471923828,6.0,16246392.0,298.83041021743145,56.61191675710935,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1049.0243885381717,0.4262775153000007,-0.07999761457307497
16071,2020,62.34,168.2033233642578,18.16073036193848,5.0,16032033.0,298.83041021743145,56.61191675710935,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1070.007729905663,0.8398288029523542,0.04617617018493636
16071,2021,80.77,300.5877990722656,16.849098205566406,0.0,14227321.0,298.83041021743145,56.61191675710935,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1220.1843538341002,-0.5265505276680074,0.12225042454029134
16074,2017,80.29,226.7066802978516,16.7879581451416,2.0,14819002.0,293.8711554302379,56.34634215180621,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1077.9963838394056,-2.1263898233243026,-0.5969667390234954
16074,2019,67.75,164.67999267578125,17.889720916748047,5.0,16219310.0,293.8711554302379,56.34634215180621,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1211.7886159157908,0.44064261744489386,-0.06459872720263748
16074,2020,68.96,182.2633514404297,18.148725509643555,5.0,16075484.0,293.8711554302379,56.34634215180621,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1183.633831477294,0.8809783915509684,0.01998511120190427
16074,2021,79.72,326.8799743652344,16.784517288208008,0.0,14121568.0,293.8711554302379,56.34634215180621,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1204.3221083032618,-0.49680981999318874,0.12815100856827466
16075,2017,83.68,258.75714111328125,15.724076271057127,0.0,14742038.0,473.78533538472414,53.56651124174638,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1123.511488350747,-2.2396471958722373,-0.5871062313739812
16075,2019,54.3,185.98643493652344,16.761049270629883,2.0,16117632.0,473.78533538472414,53.56651124174638,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,971.2195106159031,0.43992231176542873,-0.003066151802798567
16075,2020,71.78,205.3414459228516,16.98882484436035,4.0,16031041.0,473.78533538472414,53.56651124174638,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1232.0364910591672,0.8849582009696064,0.028546302593197792
16075,2021,77.53,343.0371398925781,15.710445404052734,0.0,13903172.0,473.78533538472414,53.56651124174638,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1171.237996196085,-0.5037855794694792,0.1205151141081322
16076,2017,77.72,239.4981689453125,16.652910232543945,2.0,14819126.0,345.58282326892333,51.81728158176075,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1043.4908326316927,-2.2143531434475676,-0.5802131311883161
16076,2019,72.54,191.40362548828125,17.599079132080078,2.0,16194856.0,345.58282326892333,51.81728158176075,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1297.46341252445,0.4364372790692528,0.010609922642032643
16076,2020,63.28,202.7290954589844,17.825647354125977,5.0,16126739.0,345.58282326892333,51.81728158176075,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1086.1419497662873,0.8936773679462817,0.004353469212988514
16076,2021,85.37,341.5118103027344,16.5598087310791,0.0,14048493.0,345.58282326892333,51.81728158176075,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1289.6760961596772,-0.49039436423913685,0.1026172102089642
16077,2017,83.85,221.6400146484375,17.186620712280273,2.0,14915334.0,227.83220903103785,53.35449963023861,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1125.7939567185722,-2.2085826701567726,-0.5771314756849255
16077,2019,74.37,182.0199737548828,18.111492156982425,6.0,16259356.0,227.83220903103785,53.35449963023861,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1330.1951197883006,0.4133243335066368,0.05630275436892607
16077,2020,69.92,198.4399871826172,18.336885452270508,5.0,16191942.0,227.83220903103785,53.35449963023861,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1200.1113326115487,0.9289688448122888,-0.022402159171070357
16077,2021,85.9,321.1199951171875,17.109477996826172,0.0,14222829.0,227.83220903103785,53.35449963023861,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1297.6827534276242,-0.4662739246287515,0.0806224330450227
