district_no,kreisYield,kreisField_ha,producer_price_index,precip_total_peak_growth,heat_stress_days_peak_growth,avg_elevation,winter_temp_anomaly,winter_precip_anomaly,yield_density
03153,85.36,10207.223707170762,105.1,260.13004,0.0,387.65537837221,-0.2561152157292099,-0.03241510067692299,0.008362704927459396
03154,78.37,9732.222210442722,96.7,293.3538,0.0,120.71246267567484,-2.274723226565527,-0.546933058404887,0.008052631587866538
03154,53.7,7974.407571485844,95.4,84.06375,12.0,120.71246267567484,-0.8634870189173967,0.06378683990378242,0.006734042562018212
03154,68.84,9596.947539979848,90.0,147.41626,9.0,120.71246267567484,0.487621196460168,-0.2008508612190706,0.007173114128846372
03154,69.86,8763.38806371477,100.0,174.54874,5.0,120.71246267567484,0.899334356342365,0.09939287385997142,0.00797180262748912
03154,76.06,9095.143336075542,105.1,197.58624,0.0,120.71246267567484,-0.31262028548110266,-0.013769149476635878,0.00836270492735922
03155,88.15,10946.732012894296,96.7,365.57532,0.0,231.4685232956745,-2.0838705621605413,-0.5874979266979912,0.00805263158795834
03155,83.05,12332.859381972054,95.4,115.90235,9.0,231.4685232956745,-0.8540280464210355,0.04873529957553546,0.006734042562316644
03155,81.1,11306.107575426577,90.0,164.82704,4.0,231.4685232956745,0.3941412985306556,-0.0899554952804743,0.007173114128959364
03155,88.53,11105.392861160444,100.0,203.95412,2.0,231.4685232956745,0.7053372656772012,0.1493508159292718,0.00797180262768096
03155,85.12,10178.524858884432,105.1,250.49939,0.0,231.4685232956745,-0.3356571108065509,0.01571595641427659,0.008362704927457087
03157,84.09,10442.549006968591,96.7,332.90427,0.0,73.38944065927016,-2.181128137807832,-0.5634365659407155,0.008052631587922821
03157,69.87,10375.639795525436,95.4,103.32286,12.0,73.38944065927016,-0.8926017280412566,0.05152031722104722,0.0067340425622136445
03157,69.48,9686.169597295177,90.0,146.12715,9.0,73.38944065927016,0.46363218071826395,-0.17843615554412562,0.007173114128853257
03157,79.48,9970.141473003863,100.0,178.73001,5.0,73.38944065927016,0.8297446089714526,0.14874974460718748,0.007971802627599224
03157,81.71,9770.76205614952,105.1,205.17714,0.0,73.38944065927016,-0.2670276507136009,-0.022876983021405173,0.008362704927422797
03158,82.78,10279.869268603405,96.7,337.06726,0.0,130.02412529590924,-2.25198975327811,-0.5548119196564052,0.008052631587910615
03158,63.9,9489.099512438464,95.4,102.60728,12.0,130.02412529590924,-0.9186733510529734,0.021357281159990915,0.0067340425621530055
03158,77.95,10866.967762077702,90.0,154.05182,9.0,130.02412529590924,0.4019661343373855,-0.09909338153174807,0.007173114128933727
03158,74.97,9404.39741106064,100.0,194.0091,5.0,130.02412529590924,0.8787573097134214,0.11004843792340302,0.007971802627551124
03158,81.17,9706.189647505282,105.1,230.54182,0.0,130.02412529590924,-0.25839040934829427,0.0018244754353538006,0.008362704927417104
03241,85.45,10611.437895653064,96.7,357.01422,0.0,65.35178068571408,-2.16938495857994,-0.5748849244491643,0.008052631587935094
